ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.491094,0.053289,-4.773573,-7.99E-4,-0.031692,0.007723,3.0,-27.4,17.55,38.25,961.22,48.90224,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12109,2018-06-19 22:49:54:763
8.505314,0.085023,-4.761598,-0.006658,-0.047138,0.019175,3.0,-27.1,17.5,38.6,961.19,48.84738,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12209,2018-06-19 22:49:54:863
8.464448,0.065264,-4.785997,-0.007989,-0.016245,0.01012,3.0,-26.9,17.35,38.9,961.25,48.84738,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12309,2018-06-19 22:49:54:963
8.474628,0.08652,-4.793482,-0.015713,-0.014115,0.024501,3.0,-27.1,17.45,38.85,961.25,48.84738,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12410,2018-06-19 22:49:55:064
8.447234,0.076042,-4.813839,-0.001332,-0.008788,0.012517,3.0,-26.8,16.85,38.65,961.31,48.84738,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12510,2018-06-19 22:49:55:164
8.456366,0.082329,-4.822372,0.002929,-7.99E-4,0.004261,3.0,-26.5,16.65,38.6,961.19,47.93277,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12609,2018-06-19 22:49:55:263
8.462802,0.083975,-4.810846,0.006125,-0.002397,0.008256,3.0,-26.45,17.35,38.5,961.26,47.93277,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12710,2018-06-19 22:49:55:364
8.47328,0.075892,-4.813091,-0.001065,0.017311,0.009321,3.0,-27.3,18.35,38.35,961.19,47.93277,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,12809,2018-06-19 22:49:55:463
8.479268,0.083377,-4.807403,0.001332,0.075367,0.008788,3.0,-27.4,18.95,38.4,961.32,48.17816,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,12910,2018-06-19 22:49:55:564
8.552616,0.083826,-4.676874,0.012251,0.168844,0.004527,3.0,-27.6,19.7,38.6,961.23,48.17816,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13010,2018-06-19 22:49:55:664
8.600666,0.078886,-4.613705,0.013049,0.206928,0.003196,3.0,-27.9,19.75,38.3,961.17,48.17816,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13110,2018-06-19 22:49:55:764
8.68015,0.081281,-4.40953,0.022903,0.201069,0.001864,0.0,-28.35,19.85,37.95,961.17,48.17816,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13209,2018-06-19 22:49:55:863
8.820258,0.053139,-4.162245,0.02317,0.184291,0.021572,0.0,-28.75,19.05,37.7,961.17,48.55687,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13309,2018-06-19 22:49:55:963
8.856034,0.102686,-4.061953,-0.001864,0.185622,0.004261,4.0,-28.85,18.55,37.4,961.32,48.55687,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13409,2018-06-19 22:49:56:063
8.974438,0.098645,-3.788322,-0.006658,0.193079,0.01012,1.0,-29.5,17.55,36.85,961.29,48.55687,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13510,2018-06-19 22:49:56:164
9.023386,0.067959,-3.700155,0.028762,0.188019,-7.99E-4,2.0,-29.85,17.2,36.45,961.22,48.55687,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13609,2018-06-19 22:49:56:263
9.138946,0.055235,-3.410059,0.006125,0.22557,-0.002929,2.0,-30.65,17.45,36.0,961.22,47.34072,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13709,2018-06-19 22:49:56:363
9.192984,0.063169,-3.261567,0.027963,0.258859,-7.99E-4,3.0,-31.05,17.6,35.4,961.22,47.34072,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13809,2018-06-19 22:49:56:463
9.311836,0.08637,-2.92851,0.029827,0.226102,-0.002929,3.0,-31.75,17.9,34.75,961.22,47.34072,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,13909,2018-06-19 22:49:56:563
9.36752,0.093855,-2.800377,0.032757,0.292681,-0.003196,3.0,-32.35,17.95,33.95,961.25,47.34072,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14010,2018-06-19 22:49:56:664
9.461824,0.098944,-2.410138,0.023436,0.327036,0.001598,4.0,-33.55,18.1,32.55,961.29,47.20807,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14110,2018-06-19 22:49:56:764
9.521102,0.083826,-2.178719,0.030094,0.327835,-0.003728,4.0,-33.85,17.85,31.9,961.22,47.20807,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14210,2018-06-19 22:49:56:864
9.572444,0.094903,-1.968257,0.018642,0.333161,0.004261,4.0,-34.6,18.25,31.35,961.19,47.20807,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14310,2018-06-19 22:49:56:964
9.663306,0.091011,-1.500929,0.045274,0.330498,-0.002663,4.0,-36.0,18.0,30.15,961.07,47.26378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14409,2018-06-19 22:49:57:063
9.695938,0.123044,-1.326841,0.081226,0.331297,-0.011718,5.0,-36.8,18.05,29.15,961.17,47.26378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14510,2018-06-19 22:49:57:164
9.755064,0.136815,-0.751886,0.09108,0.500408,-0.011185,5.0,-38.15,17.85,27.95,961.17,47.26378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14610,2018-06-19 22:49:57:264
9.778566,0.123942,-0.391436,0.066313,0.497212,-0.012517,6.0,-38.95,17.8,26.9,961.23,47.26378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14710,2018-06-19 22:49:57:364
9.79084,0.133073,0.012724,0.054861,0.470314,-0.010386,6.0,-39.85,17.65,25.6,961.23,51.00583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14810,2018-06-19 22:49:57:464
9.797876,0.186662,0.594564,0.025034,0.251402,0.009587,7.0,-41.25,17.75,23.2,961.17,51.00583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,14910,2018-06-19 22:49:57:564
9.783356,0.195344,0.737367,0.026632,0.216515,0.007723,7.0,-42.25,18.6,21.95,961.29,51.00583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15010,2018-06-19 22:49:57:664
9.750574,0.174836,1.036445,-0.003196,0.325971,2.66E-4,7.0,-43.5,20.2,19.7,961.23,51.00583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15109,2018-06-19 22:49:57:763
9.713152,0.177082,1.225202,-0.008256,0.382696,0.0,7.0,-43.95,20.6,18.6,961.2,48.46141,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15210,2018-06-19 22:49:57:864
9.66645,0.205523,1.804498,-5.33E-4,0.267914,0.003728,8.0,-45.05,21.75,16.85,961.29,48.46141,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15309,2018-06-19 22:49:57:963
9.63756,0.216749,1.971101,-0.011185,0.225037,0.008256,8.0,-45.3,21.7,15.9,961.2,48.46141,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15410,2018-06-19 22:49:58:064
9.591604,0.211211,2.050736,-5.33E-4,0.308128,0.002131,8.0,-45.35,21.2,14.95,961.07,54.00713,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15510,2018-06-19 22:49:58:164
9.504186,0.229623,2.526446,-0.008256,0.248473,0.007723,10.0,-45.2,20.15,13.45,961.2,54.00713,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15610,2018-06-19 22:49:58:264
9.447604,0.20702,2.566114,-0.003196,0.481766,7.99E-4,15.0,-45.25,19.15,12.5,961.19,54.00713,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15710,2018-06-19 22:49:58:364
9.269176,0.24025,3.329676,-0.003995,0.364853,0.002929,20.0,-45.1,18.2,10.25,961.25,54.00713,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15809,2018-06-19 22:49:58:463
9.176668,0.241448,3.566334,-0.001065,0.353668,0.001864,33.0,-45.05,17.95,9.25,961.16,50.47969,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,15910,2018-06-19 22:49:58:564
8.994496,0.244891,3.918252,-0.005326,0.383229,0.0,38.0,-45.15,17.95,7.05,961.22,50.47969,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,16010,2018-06-19 22:49:58:664
8.902138,0.262105,4.167484,-0.005859,0.449275,7.99E-4,41.0,-45.1,17.5,5.75,961.19,50.47969,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,16109,2018-06-19 22:49:58:763
8.75679,0.252375,4.500392,-0.009321,0.417317,-2.66E-4,41.0,-45.0,17.45,4.45,961.1,50.47969,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,16210,2018-06-19 22:49:58:864
8.51639,0.267643,4.929549,-0.002397,0.328368,5.33E-4,42.0,-45.15,17.35,1.9,961.19,49.61103,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,16310,2018-06-19 22:49:58:964
8.405472,0.268242,5.042564,0.001864,0.485228,-0.003728,41.0,-45.0,17.3,0.85,961.28,49.61103,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,16410,2018-06-19 22:49:59:064
8.049062,0.305814,5.755082,-0.009055,0.453536,-0.003995,41.0,-45.05,17.4,-1.3,961.19,49.61103,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 19,16509,2018-06-19 22:49:59:163
